Epoch	Time(sec)	Loss_train	val_AUROC	val_AUPRC	val_F1	val_Sensitivity	val_Specificity	val_Accuracy	test_AUROC	test_AUPRC	test_F1	test_Sensitivity	test_Specificity	test_Accuracy
1	161.6369974000845	23305.80239379406	0.5983266417333478	0.49269977861286585	0.3864343497199751	0.307882994546356	0.801584567688598	0.5991869918699188	0.5921494157957718	0.48514342956230894	0.3785189718482252	0.30370734102627056	0.7872635779975707	0.5870272468483123
2	320.2031018000562	22778.420780761167	0.6093847320169192	0.4998048920194626	0.3747970120168886	0.2860684184432325	0.8329314502239064	0.608739837398374	0.6037126578413501	0.49353844278959275	0.36949960285941225	0.2855389148048122	0.8162415408641333	0.5964823098820659
3	479.9378923000768	22523.29778659437	0.6117039781218923	0.517452848125085	0.2721804511278195	0.17947446703024295	0.9032035825008612	0.6065040650406504	0.6068088079687811	0.5005261576884898	0.25838926174496646	0.17014485637122514	0.8962346000347041	0.5955673037820252
4	641.4869015999138	22402.50760963559	0.6100286729181563	0.517374720661272	0.2951299890150128	0.1998016856717898	0.892869445401309	0.608739837398374	0.609273479798808	0.5077941955245855	0.29082369942196534	0.19764301497667566	0.885823355891029	0.6008540056933713
5	801.8572203000076	22285.612350541167	0.6111286923704489	0.5223581002616036	0.38642789820923656	0.30490827962320277	0.8101963486048915	0.6030487804878049	0.608989468999709	0.5111719457749458	0.386525923626203	0.3056714952123742	0.8049626930418184	0.5982106547376983
6	963.5837856999133	22239.788836218184	0.6097134057377602	0.5198906023047134	0.4635306553911205	0.43480416460089244	0.6934205993799518	0.5873983739837398	0.6100109961790078	0.5132376704153461	0.4721388490147462	0.4441443653326786	0.6909595696685754	0.5887555917039446
7	1130.9204603000544	22200.33911285529	0.6092485318130374	0.5186338757584945	0.414039262343843	0.34506693108577097	0.776438167413021	0.5995934959349594	0.6085538352449371	0.5124694417913005	0.4122293739028672	0.3459366560274982	0.765052923824397	0.5915006100040667
8	1296.9288544999436	22154.248619439546	0.6099147600203643	0.5191890052229197	0.46734854445318647	0.4417451660882499	0.6882535308301757	0.5871951219512195	0.608537007184389	0.5140546678777378	0.46582146124689583	0.43751534495457894	0.6883567586326566	0.5844855632370882
9	1466.5894269000273	22136.779627169366	0.6109532972489609	0.5242506949721759	0.4012121212121212	0.32821021318790283	0.7860833620392698	0.5983739837398374	0.6082718693747149	0.5142550572472369	0.4002407463135721	0.326540633439725	0.7843137254901961	0.5947539650264335
10	1661.2472135000862	21942.62631039135	0.6103689599479177	0.5232830065535435	0.4930761622156281	0.49429846306395636	0.6451946262487083	0.5833333333333334	0.6087471449278159	0.5150963782756564	0.4900776531492666	0.48809231524674684	0.6439354502863092	0.57940219601464
11	1863.2697373998817	21929.233589926735	0.6081381799314849	0.5208447279208354	0.458955223880597	0.4268715914724839	0.6989321391663796	0.5873983739837398	0.6073307547632252	0.5135703668862914	0.4503064215294431	0.41492757181438744	0.6975533576262364	0.5805205368035787
12	2061.3346925999504	21881.636193895712	0.6082566186040768	0.5217208934615937	0.46346000531490833	0.43232523549826474	0.6989321391663796	0.5896341463414634	0.6069697822137965	0.5138049476722568	0.45470313542361573	0.41836484164006876	0.7018913760194343	0.5844855632370882
13	2252.0675268000923	21875.217342879623	0.6095183704614805	0.5247093395661364	0.45608292416803053	0.4144769459593456	0.7199448846021357	0.5947154471544716	0.6058758943741408	0.513130114979768	0.44924582144313085	0.40584335870365823	0.7166406385563074	0.587942252948353
14	2416.976499799872	21851.912757611834	0.608406310740381	0.5231872116753964	0.43024251069900143	0.3738225086762519	0.7471581122976232	0.5941056910569106	0.6056616454716179	0.5122710608988421	0.42320238264076016	0.3663147557083231	0.7421481867083116	0.5865189101260675
15	2672.666529600043	21835.29264183389	0.6076018329217155	0.5221821365561397	0.37246703119974267	0.28705999008428357	0.8232862555976576	0.6034552845528456	0.6053832369255875	0.512053212956697	0.3674641148325359	0.2828382027989197	0.8186708311643242	0.5967873119154128
16	2949.645570300054	21808.660546183586	0.6057045085768555	0.5220436446622371	0.4708953275907074	0.44719881011403073	0.6858422321736135	0.5880081300813008	0.6041039208997653	0.5101786240856301	0.4616588419405321	0.4345691136754235	0.6833246572965469	0.5803172021146807
17	3149.2927226000465	21781.286633301526	0.6052574815753999	0.5204095020084767	0.49820014398848095	0.5146256817055033	0.6169479848432656	0.575	0.6029200561895331	0.5082244272866916	0.4930065750149432	0.5062607414682052	0.6130487593267395	0.5688287921919479
18	3361.384857899975	21761.68112454284	0.6065906211258727	0.5214979702138969	0.4696377378160021	0.4467030242935052	0.6834309335170513	0.5863821138211383	0.603774687350611	0.5095683936782796	0.46187588698232485	0.4394794991406825	0.672392850945688	0.5759455063033754
