Epoch	Time(sec)	Loss_train	val_AUROC	val_AUPRC	val_F1	val_Sensitivity	val_Specificity	val_Accuracy	test_AUROC	test_AUPRC	test_F1	test_Sensitivity	test_Specificity	test_Accuracy
1	187.2774575999938	23480.89013144374	0.5	0.40995934959349595	0.0	0.0	1.0	0.5900406504065041	0.5	0.41409109394062626	0.0	0.0	1.0	0.5859089060593737
2	353.9727469999343	23469.75945430994	0.5	0.40995934959349595	0.0	0.0	1.0	0.5900406504065041	0.5	0.41409109394062626	0.0	0.0	1.0	0.5859089060593737
3	520.4399002999999	23472.59327444434	0.5	0.40995934959349595	0.0	0.0	1.0	0.5900406504065041	0.5	0.41409109394062626	0.0	0.0	1.0	0.5859089060593737
4	689.8483875999227	23467.5508903265	0.5	0.40995934959349595	0.0	0.0	1.0	0.5900406504065041	0.5	0.41409109394062626	0.0	0.0	1.0	0.5859089060593737
5	856.5058136999141	23469.82595217228	0.5	0.40995934959349595	0.0	0.0	1.0	0.5900406504065041	0.5	0.41409109394062626	0.0	0.0	1.0	0.5859089060593737
6	1020.3940554999281	23468.708513319492	0.5	0.40995934959349595	0.0	0.0	1.0	0.5900406504065041	0.5	0.41409109394062626	0.0	0.0	1.0	0.5859089060593737
7	1188.327619599877	23465.37643060088	0.5	0.40995934959349595	0.0	0.0	1.0	0.5900406504065041	0.5	0.41409109394062626	0.0	0.0	1.0	0.5859089060593737
8	1352.5421319999732	23470.174590051174	0.5	0.40995934959349595	0.0	0.0	1.0	0.5900406504065041	0.5	0.41409109394062626	0.0	0.0	1.0	0.5859089060593737
9	1515.691378599964	23468.395755827427	0.5	0.40995934959349595	0.0	0.0	1.0	0.5900406504065041	0.5	0.41409109394062626	0.0	0.0	1.0	0.5859089060593737
10	1679.666426199954	23466.433992624283	0.5	0.40995934959349595	0.0	0.0	1.0	0.5900406504065041	0.5	0.41409109394062626	0.0	0.0	1.0	0.5859089060593737
11	1842.7777853999287	23464.24266988039	0.5	0.40995934959349595	0.0	0.0	1.0	0.5900406504065041	0.5	0.41409109394062626	0.0	0.0	1.0	0.5859089060593737
12	2003.178003200097	23465.12143176794	0.5	0.40995934959349595	0.0	0.0	1.0	0.5900406504065041	0.5	0.41409109394062626	0.0	0.0	1.0	0.5859089060593737
13	2162.567098000087	23464.065021127462	0.5	0.40995934959349595	0.0	0.0	1.0	0.5900406504065041	0.5	0.41409109394062626	0.0	0.0	1.0	0.5859089060593737
14	2325.958619300043	23464.069069564342	0.5	0.40995934959349595	0.0	0.0	1.0	0.5900406504065041	0.5	0.41409109394062626	0.0	0.0	1.0	0.5859089060593737
