Epoch	Time(sec)	Loss_train	val_AUROC	val_AUPRC	val_F1	val_Sensitivity	val_Specificity	val_Accuracy	test_AUROC	test_AUPRC	test_F1	test_Sensitivity	test_Specificity	test_Accuracy
1	191.01956399995834	15309.134502542678	0.9068618602027444	0.8759700569451159	0.788899430740038	0.8244918195339613	0.8153634171546675	0.8191056910569106	0.8975261430311018	0.8661250534291419	0.7800464037122969	0.8254357967100417	0.7943779281624154	0.8072387149247662
2	437.3079088998493	12357.530835905745	0.9239969559467912	0.8986441113969571	0.8117977528089888	0.8596926127912742	0.8205304857044436	0.8365853658536585	0.9133352112596851	0.8881094158008337	0.80147823074258	0.8519518782224405	0.8063508589276418	0.8252338348922326
3	614.6448631999083	11212.349846365789	0.932354610338475	0.9114752651702736	0.8246628131021194	0.8487853247397125	0.8542886668963141	0.8520325203252033	0.9252291992497327	0.9036637695425817	0.8136112092311315	0.8482690891234962	0.8325524900225577	0.8390605937372916
4	868.7619050999638	10429.141025354022	0.9357080386811996	0.914687857356149	0.8356852427648888	0.866137828458106	0.8563554943162246	0.8603658536585366	0.9293636194116407	0.909424122728291	0.8229901269393513	0.859562975693592	0.8379316328301232	0.8468889792598617
5	1127.040741499979	9973.499399835795	0.9288684828629403	0.9078354685593318	0.82446683852824	0.8720872583044125	0.8308646228039959	0.8477642276422764	0.9219630218067381	0.9018669759660547	0.8119865787342359	0.8615271298796956	0.8158944993926774	0.8347905652704352
6	1308.5262707998045	9566.859601232718	0.9412144549489859	0.9233615632110979	0.8410938654841094	0.8463063956370848	0.8846021357216672	0.8689024390243902	0.9350146312530996	0.9168140016349995	0.8317983519146873	0.8426221458384483	0.8703800104112441	0.8588857259048394
7	1463.3702620998956	9251.564024959695	0.9388030709004465	0.9213088444180788	0.8305127557464006	0.8150718889439762	0.8973475714777817	0.8636178861788618	0.9353992056899805	0.9196497427589528	0.8317861121425919	0.8249447581635159	0.887905604719764	0.8618340788938593
8	1628.1737296998035	8830.623028186454	0.9448866515431781	0.9271907736191398	0.8464955577492597	0.850272682201289	0.8897692042714433	0.8735772357723577	0.9386200964788922	0.9220242294718286	0.8412162162162162	0.8558801865946477	0.8735033836543467	0.8662057747051647
9	1789.2023223999422	8490.253236355858	0.9445181851608897	0.9283318391353612	0.8417195896433806	0.8542389687654933	0.8780571822252842	0.8682926829268293	0.9359408136235207	0.9196905126482228	0.829356037894232	0.8490056469432851	0.8597952455318411	0.8553273688491256
10	1947.2103754000273	7477.916986258831	0.9494260890593919	0.9333974941011441	0.8527017024426351	0.856717897868121	0.8939028591112642	0.8786585365853659	0.9432824491124773	0.9288379608094494	0.8440145102781137	0.8568622636876995	0.8773208398403609	0.8688491256608377
