Epoch	Time(sec)	Loss_train	val_AUROC	val_AUPRC	val_F1	val_Sensitivity	val_Specificity	val_Accuracy	test_AUROC	test_AUPRC	test_F1	test_Sensitivity	test_Specificity	test_Accuracy
1	105.21012109983712	13096.343126483262	0.6119723319188599	0.620270435235442	0.5033248081841433	0.41694915254237286	0.7952243125904487	0.6209992193598751	0.6481613807695237	0.6398417429340653	0.533824690708081	0.4625912408759124	0.7790611028315947	0.6367924528301887
1	108.67769370018505	13110.060307940468	0.6105294463930928	0.615868990271893	0.5054835493519442	0.42966101694915254	0.7691751085383502	0.6128024980483997	0.6496683509741425	0.6391327645124616	0.5447490946714951	0.48038321167883213	0.768628912071535	0.6390484003281378
2	214.97374409995973	12160.660990436096	0.6153155583899532	0.6304003352582301	0.5374280230326296	0.4745762711864407	0.7510853835021708	0.6237314597970336	0.6520165117430134	0.6431215919945084	0.5582089552238806	0.5118613138686131	0.7369597615499255	0.6357670221493027
2	216.89293329999782	12186.523845796473	0.616443253452378	0.6312528111730147	0.5425219941348973	0.4703389830508475	0.7749638205499276	0.6346604215456675	0.6515863130527484	0.6428429479281625	0.5537838521893191	0.4990875912408759	0.7522354694485842	0.6384331419196062
3	322.4321731000673	11819.94376800023	0.6229938801540386	0.6448138197432005	0.5595618439068918	0.5194915254237288	0.7120115774240231	0.6233411397345824	0.6536416123663341	0.6474855407165878	0.5724482512491078	0.5488138686131386	0.698956780923994	0.6314602132895816
3	322.2671487000771	11819.301378947916	0.6228117564816404	0.6441537555279682	0.5590515275877793	0.5194915254237288	0.7105643994211288	0.62256049960968	0.6536490911266548	0.6484022174428202	0.5752650176678445	0.5570255474452555	0.6900149031296572	0.6302296964725185
4	431.2797117000446	11633.48400680651	0.6220139689469941	0.6433220880567843	0.5464841906559698	0.4906779661016949	0.7395079594790159	0.6249024199843872	0.6540555787472668	0.6472773577815871	0.5739514348785872	0.5337591240875912	0.7336065573770492	0.6437653814602133
4	431.50211190013215	11624.209525162587	0.6231275601560009	0.6438819835484064	0.5435406698564593	0.48135593220338985	0.7525325615050651	0.6276346604215457	0.6537797144745288	0.6474422954889183	0.5693069306930693	0.5246350364963503	0.7399403874813711	0.6431501230516817
5	536.4007647000253	11511.973503471585	0.6228644926292035	0.6461960999698411	0.5512333965844403	0.4923728813559322	0.7489146164978292	0.6307572209211554	0.6540428308603565	0.6492029511688955	0.5675408213755566	0.5232664233576643	0.7380774962742176	0.6415094339622641
5	536.5613643000834	11515.65777695924	0.6234789300694155	0.6475171886979466	0.550047664442326	0.48898305084745763	0.7532561505065123	0.6315378610460578	0.6545743327586019	0.6493536528017806	0.5682326621923938	0.521441605839416	0.7436661698956781	0.6437653814602133
6	644.0365253998898	11445.857524472522	0.623979923471265	0.6476821181006978	0.5618789521228545	0.5271186440677966	0.7018813314037626	0.6213895394223263	0.6567509069696607	0.6523633079367432	0.5785007072135785	0.5597627737226277	0.6933681073025335	0.6333059885151764
6	646.2607042000163	11427.126570985536	0.6228160489587677	0.6467704541789268	0.5666812418014867	0.5491525423728814	0.6678726483357453	0.6131928181108509	0.657677678348037	0.6542752216310885	0.586442220200182	0.5880474452554745	0.6590909090909091	0.6271534044298606
7	751.3928561999928	11396.518750706688	0.6229963329981113	0.6451950744224519	0.5464165464165465	0.48135593220338985	0.7604920405209841	0.631928181108509	0.6583939396205685	0.6569821121509499	0.5703611457036114	0.5223540145985401	0.7473919523099851	0.6462264150943396
7	753.5549775999971	11370.313156957505	0.6211603792096936	0.6449625313187022	0.5508196721311476	0.49830508474576274	0.7344428364688856	0.6256830601092896	0.6558667135335647	0.6528595979876406	0.5776487663280117	0.5447080291970803	0.7213114754098361	0.6419196062346185
8	857.7472023998853	11362.52795453486	0.6226357649194241	0.6447767730779091	0.5534883720930233	0.5042372881355932	0.7286541244573083	0.6252927400468384	0.6561447024541212	0.6530104129961238	0.5750845002414292	0.5433394160583942	0.7172131147540983	0.6390484003281378
8	860.3318692999892	11343.743399741128	0.6226854350118962	0.6465935707465297	0.5697980684811238	0.55	0.6751085383502171	0.6174863387978142	0.6563903967278384	0.6528549077853381	0.5894495412844036	0.5862226277372263	0.6710134128166915	0.632895816242822
9	965.7768266999628	11330.102964746999	0.6250073585322181	0.6463638187330853	0.5612756264236902	0.5220338983050847	0.711287988422576	0.6241217798594848	0.656189065100569	0.6527383693939197	0.574756358450202	0.5515510948905109	0.6997019374068555	0.6331009023789992
9	967.3274226000067	11317.039547043387	0.6222279795923373	0.6438949179740578	0.5658844765342961	0.5313559322033898	0.7040520984081042	0.624512099921936	0.6545785820542387	0.6492378718441932	0.5776003756750411	0.5611313868613139	0.6881520119225037	0.6310500410172273
10	1072.2186340999324	11132.132518256665	0.6245741249478771	0.6473153530060087	0.5495668912415784	0.48389830508474574	0.7633863965267728	0.6346604215456675	0.6547437946685957	0.6513643799277244	0.5718540580789278	0.5255474452554745	0.7447839046199702	0.6462264150943396
10	1074.5103218001314	11135.262470344896	0.6254166768868503	0.6485622151002175	0.5561797752808989	0.5033898305084745	0.7380607814761215	0.629976580796253	0.65521436166741	0.6512847925432139	0.5760737685027906	0.5415145985401459	0.7235469448584203	0.6417145200984413
11	1180.4773160000332	11124.294556313427	0.6242880620078981	0.6466523080075766	0.5664687071722248	0.5254237288135594	0.7185238784370478	0.6295862607338018	0.6551592058100449	0.6514806078994163	0.5788470700333492	0.5542883211678832	0.7052906110283159	0.6374077112387203
11	1180.5497552000452	11110.017072266433	0.6240197821874464	0.6464775582926772	0.5602489995553579	0.5338983050847458	0.6823444283646889	0.6139734582357533	0.6549679025204782	0.6510299741157618	0.5847790885958825	0.5766423357664233	0.6769746646795827	0.631870385561936
12	1286.9734934000298	11096.14569164277	0.6242715053104074	0.6479885952364788	0.5521821631878557	0.49322033898305084	0.7496382054992764	0.6315378610460578	0.6558896597300031	0.6532876526570284	0.575764993880049	0.5364963503649635	0.7328614008941878	0.644585726004922
12	1286.838950100122	11094.754130178131	0.6250597880742721	0.6477226563092668	0.5539305301645339	0.5135593220338983	0.7091172214182344	0.6190476190476191	0.6560298864860161	0.6525335792110434	0.5835316515944788	0.5593065693430657	0.7078986587183308	0.6410992616899097
13	1396.2354410998523	11064.973293385352	0.6232836223601266	0.6482234768881776	0.5516252390057361	0.48898305084745763	0.7575976845151954	0.6338797814207651	0.6561181018634351	0.6522929411905979	0.5795035635291227	0.5378649635036497	0.7399403874813711	0.6490976210008204
13	1394.4164229000453	11075.244197745109	0.6235175623635605	0.646231690801384	0.5527777777777778	0.5059322033898305	0.7228654124457308	0.6229508196721312	0.6557863168601172	0.6500332619589184	0.577434162841266	0.5451642335766423	0.7198211624441133	0.6413043478260869
