Epoch	Time(sec)	Loss_train	val_AUROC	val_AUPRC	val_F1	val_Sensitivity	val_Specificity	val_Accuracy	test_AUROC	test_AUPRC	test_F1	test_Sensitivity	test_Specificity	test_Accuracy
1	115.19068370014429	13111.2110164091	0.6171573376830435	0.624535469217536	0.5572139303482587	0.5694915254237288	0.5947901591895803	0.5831381733021077	0.6440942949296724	0.6319025029476859	0.5800344234079173	0.614963503649635	0.587183308494784	0.5996718621821165
1	114.21844279998913	13111.2110164091	0.6171573376830435	0.624535469217536	0.5572139303482587	0.5694915254237288	0.5947901591895803	0.5831381733021077	0.6440942949296724	0.6319025029476859	0.5800344234079173	0.614963503649635	0.587183308494784	0.5996718621821165
2	226.25430190004408	12148.660221243277	0.6224726507885894	0.6407334042127516	0.5743157894736842	0.5779661016949152	0.6287988422575976	0.6053864168618267	0.6550137099274425	0.6474417062380573	0.5801359351019513	0.603558394160584	0.6102831594634873	0.6072600492206727
2	225.22315589990467	12148.660221243277	0.6224726507885894	0.6407334042127516	0.5743157894736842	0.5779661016949152	0.6287988422575976	0.6053864168618267	0.6550137099274425	0.6474417062380573	0.5801359351019513	0.603558394160584	0.6102831594634873	0.6072600492206727
3	340.3146273000166	11772.13628004212	0.6201246657999951	0.6393501272154185	0.5487634157722818	0.49830508474576274	0.7286541244573083	0.62256049960968	0.6570922953811176	0.6520509772659662	0.5774681719913524	0.5483576642335767	0.7134873323397913	0.639253486464315
3	338.7673219998833	11772.13628004212	0.6201246657999951	0.6393501272154185	0.5487634157722818	0.49830508474576274	0.7286541244573083	0.62256049960968	0.6570922953811176	0.6520509772659662	0.5774681719913524	0.5483576642335767	0.7134873323397913	0.639253486464315
4	451.6628897001501	11582.782331247698	0.622391093723172	0.6444274941460075	0.5692982456140351	0.55	0.6736613603473227	0.6167056986729118	0.6552246449628509	0.6525397838713168	0.5848540145985401	0.5848540145985401	0.6609538002980626	0.6267432321575062
4	450.50089189992286	11582.782331247698	0.622391093723172	0.6444274941460075	0.5692982456140351	0.55	0.6736613603473227	0.6167056986729118	0.6552246449628509	0.6525397838713168	0.5848540145985401	0.5848540145985401	0.6609538002980626	0.6267432321575062
5	564.8310748001095	11497.29562633147	0.6207516740660797	0.6402430679651152	0.5507246376811594	0.49915254237288137	0.7322720694645442	0.6249024199843872	0.655431585660361	0.6531639028294434	0.5787704130643612	0.5497262773722628	0.7142324888226528	0.640278917145201
5	563.4352986998856	11497.29562633147	0.6207516740660797	0.6402430679651152	0.5507246376811594	0.49915254237288137	0.7322720694645442	0.6249024199843872	0.655431585660361	0.6531639028294434	0.5787704130643612	0.5497262773722628	0.7142324888226528	0.640278917145201
6	675.0598641999532	11407.133546437835	0.6186244450440286	0.6419812034240239	0.5400192864030858	0.4745762711864407	0.7583212735166426	0.6276346604215457	0.6533926886279331	0.6527451126882974	0.5746268656716418	0.5269160583941606	0.7492548435171386	0.6493027071369976
6	673.4923656999599	11407.133546437835	0.6186244450440286	0.6419812034240239	0.5400192864030858	0.4745762711864407	0.7583212735166426	0.6276346604215457	0.6533926886279331	0.6527451126882974	0.5746268656716418	0.5269160583941606	0.7492548435171386	0.6493027071369976
7	787.8696054001339	11346.478985272348	0.6204855404841914	0.6416877353743046	0.5629017447199265	0.5194915254237288	0.7214182344428365	0.6284153005464481	0.654087618436368	0.6549903305723923	0.5892135899263483	0.5656934306569343	0.7105067064083458	0.6454060705496308
7	788.1865073998924	11346.478985272348	0.6204855404841914	0.6416877353743046	0.5629017447199265	0.5194915254237288	0.7214182344428365	0.6284153005464481	0.654087618436368	0.6549903305723923	0.5892135899263483	0.5656934306569343	0.7105067064083458	0.6454060705496308
8	898.2325663999654	11294.420534483972	0.6191285045009689	0.6426788729271564	0.5661399548532732	0.5313559322033898	0.7047756874095513	0.6249024199843872	0.653815238586052	0.6525311930256026	0.5911121561250882	0.5734489051094891	0.7004470938897168	0.6433552091878589
8	899.4469822000246	11294.420534483972	0.6191285045009689	0.6426788729271564	0.5661399548532732	0.5313559322033898	0.7047756874095513	0.6249024199843872	0.653815238586052	0.6525311930256026	0.5911121561250882	0.5734489051094891	0.7004470938897168	0.6433552091878589
9	1008.5397117999382	11241.918257717974	0.6196727292795997	0.6428550862466094	0.5709372312983663	0.5627118644067797	0.6512301013024602	0.6104605776736924	0.6506854623777564	0.6524283804471485	0.5894128113879004	0.604470802919708	0.6352459016393442	0.6214109926168991
9	1010.4515080000274	11241.918257717974	0.6196727292795997	0.6428550862466094	0.5709372312983663	0.5627118644067797	0.6512301013024602	0.6104605776736924	0.6506854623777564	0.6524283804471485	0.5894128113879004	0.604470802919708	0.6352459016393442	0.6214109926168991
10	1119.035484699998	11060.98917426914	0.6197322107483627	0.6444170728364031	0.567420814479638	0.5313559322033898	0.7083936324167872	0.6268540202966433	0.6514539899866199	0.6534636340888855	0.5906735751295337	0.5720802919708029	0.7019374068554396	0.6435602953240361
10	1119.7009374999907	11060.98917426914	0.6197322107483627	0.6444170728364031	0.567420814479638	0.5313559322033898	0.7083936324167872	0.6268540202966433	0.6514539899866199	0.6534636340888855	0.5906735751295337	0.5720802919708029	0.7019374068554396	0.6435602953240361
11	1229.9597573999781	11018.332862043753	0.6217794157325419	0.6454817664661938	0.5681618293755497	0.5474576271186441	0.6758321273516642	0.6167056986729118	0.6497540167741794	0.6524825497785821	0.5867637025244485	0.5885036496350365	0.6590909090909091	0.6273584905660378
11	1231.3185948000755	11018.332862043753	0.6217794157325419	0.6454817664661938	0.5681618293755497	0.5474576271186441	0.6758321273516642	0.6167056986729118	0.6497540167741794	0.6524825497785821	0.5867637025244485	0.5885036496350365	0.6590909090909091	0.6273584905660378
12	1342.8048819999676	10981.406196008611	0.6192695430351493	0.6444495962301897	0.561662817551963	0.5152542372881356	0.7272069464544139	0.6295862607338018	0.6496777844104562	0.6523084176186353	0.5877004067958842	0.5602189781021898	0.7172131147540983	0.646636587366694
12	1341.598592999857	10981.406196008611	0.6192695430351493	0.6444495962301897	0.561662817551963	0.5152542372881356	0.7272069464544139	0.6295862607338018	0.6496777844104562	0.6523084176186353	0.5877004067958842	0.5602189781021898	0.7172131147540983	0.646636587366694
13	1453.063265600009	10954.044594679144	0.6184542789864848	0.6439301545431293	0.5623268698060941	0.5161016949152543	0.7272069464544139	0.629976580796253	0.6489577837577643	0.6538263918564049	0.5843937575030012	0.5552007299270073	0.7183308494783904	0.6449958982772764
13	1448.8509823998902	10954.044594679144	0.6184542789864848	0.6439301545431293	0.5623268698060941	0.5161016949152543	0.7272069464544139	0.629976580796253	0.6489577837577643	0.6538263918564049	0.5843937575030012	0.5552007299270073	0.7183308494783904	0.6449958982772764
14	1547.1438275000546	10915.61237426917	0.6208068630577154	0.644636980050493	0.5615629259427533	0.523728813559322	0.7083936324167872	0.6233411397345824	0.6490277271639453	0.6522876223346084	0.5902335456475584	0.5707116788321168	0.7034277198211625	0.6437653814602133
14	1543.8356766998768	10915.61237426917	0.6208068630577154	0.644636980050493	0.5615629259427533	0.523728813559322	0.7083936324167872	0.6233411397345824	0.6490277271639453	0.6522876223346084	0.5902335456475584	0.5707116788321168	0.7034277198211625	0.6437653814602133
15	1637.4716298000421	10899.464867812814	0.6209022173710417	0.6454200977806991	0.5661031642826181	0.5533898305084746	0.6570188133140377	0.6092896174863388	0.648149057812177	0.650122546654602	0.5906642728904847	0.6003649635036497	0.646795827123696	0.6259228876127974
15	1634.1544081999455	10899.464867812814	0.6209022173710417	0.6454200977806991	0.5661031642826181	0.5533898305084746	0.6570188133140377	0.6092896174863388	0.648149057812177	0.650122546654602	0.5906642728904847	0.6003649635036497	0.646795827123696	0.6259228876127974
16	1729.0442638001405	10890.489394528326	0.621741396649415	0.6468128483560485	0.5651589789520824	0.5347457627118644	0.6946454413892909	0.6209992193598751	0.6468364503899833	0.6518173413444575	0.5852866094221397	0.5752737226277372	0.6810730253353204	0.6335110746513536
16	1727.03606329998	10890.489394528326	0.621741396649415	0.6468128483560485	0.5651589789520824	0.5347457627118644	0.6946454413892909	0.6209992193598751	0.6468364503899833	0.6518173413444575	0.5852866094221397	0.5752737226277372	0.6810730253353204	0.6335110746513536
17	1825.2260175999254	10855.424822699279	0.61954824744291	0.6434732566392933	0.5590118938700823	0.5177966101694915	0.7141823444283647	0.6237314597970336	0.6488035343261501	0.6530638806131938	0.5872865275142315	0.5647810218978102	0.7071535022354695	0.6431501230516817
17	1822.9716808998492	10855.424822699279	0.61954824744291	0.6434732566392933	0.5590118938700823	0.5177966101694915	0.7141823444283647	0.6237314597970336	0.6488035343261501	0.6530638806131938	0.5872865275142315	0.5647810218978102	0.7071535022354695	0.6431501230516817
18	1917.0452143999282	10839.951976485085	0.61857354852952	0.6419135602561596	0.5612612612612613	0.5279661016949152	0.6982633863965267	0.6198282591725215	0.6479231652561271	0.652109980464529	0.5888420065635256	0.572992700729927	0.6952309985096871	0.640278917145201
18	1913.5580668000039	10839.951976485085	0.61857354852952	0.6419135602561596	0.5612612612612613	0.5279661016949152	0.6982633863965267	0.6198282591725215	0.6479231652561271	0.652109980464529	0.5888420065635256	0.572992700729927	0.6952309985096871	0.640278917145201
19	2010.0052323001437	10822.174570780946	0.61954824744291	0.644262451652502	0.56353591160221	0.5186440677966102	0.7250361794500724	0.629976580796253	0.6474293121172234	0.6523911451711814	0.5876165431508487	0.5606751824817519	0.7160953800298062	0.6462264150943396
19	2007.5317689999938	10822.174570780946	0.61954824744291	0.644262451652502	0.56353591160221	0.5186440677966102	0.7250361794500724	0.629976580796253	0.6474293121172234	0.6523911451711814	0.5876165431508487	0.5606751824817519	0.7160953800298062	0.6462264150943396
20	2101.2546429000795	10684.283613030915	0.6211962520542569	0.6467412797375033	0.5646017699115045	0.5406779661016949	0.6801736613603473	0.6159250585480094	0.6466436173539875	0.6521565726656366	0.5915492957746479	0.5843978102189781	0.680327868852459	0.6372026251025431
20	2098.7541342000477	10684.283613030915	0.6211962520542569	0.6467412797375033	0.5646017699115045	0.5406779661016949	0.6801736613603473	0.6159250585480094	0.6466436173539875	0.6521565726656366	0.5915492957746479	0.5843978102189781	0.680327868852459	0.6372026251025431
21	2192.5221057001036	10681.781631150981	0.6221884274816649	0.6461016295798567	0.5656208572691118	0.5423728813559322	0.6794500723589001	0.6163153786104606	0.6476965928127754	0.6530909639992315	0.5912643678160919	0.5866788321167883	0.6751117734724292	0.6353568498769483
21	2189.9846941998694	10681.781631150981	0.6221884274816649	0.6461016295798567	0.5656208572691118	0.5423728813559322	0.6794500723589001	0.6163153786104606	0.6476965928127754	0.6530909639992315	0.5912643678160919	0.5866788321167883	0.6751117734724292	0.6353568498769483
22	2297.7403549000155	10663.660502537794	0.6210153548038951	0.6453553875409939	0.5633802816901409	0.5254237288135594	0.7098408104196816	0.6249024199843872	0.6468823427828603	0.6530055177637151	0.5888204642349597	0.5670620437956204	0.7067809239940388	0.6439704675963905
22	2294.4259973000735	10663.660502537794	0.6210153548038951	0.6453553875409939	0.5633802816901409	0.5254237288135594	0.7098408104196816	0.6249024199843872	0.6468823427828603	0.6530055177637151	0.5888204642349597	0.5670620437956204	0.7067809239940388	0.6439704675963905
23	2403.823155600112	10659.384794109035	0.6202687703892664	0.6448190274419656	0.5636856368563685	0.5288135593220339	0.703328509406657	0.6229508196721312	0.6465284614422313	0.6527924579776947	0.5895627644569816	0.5720802919708029	0.698956780923994	0.6419196062346185
23	2402.1221936999355	10659.384794109035	0.6202687703892664	0.6448190274419656	0.5636856368563685	0.5288135593220339	0.703328509406657	0.6229508196721312	0.6465284614422313	0.6527924579776947	0.5895627644569816	0.5720802919708029	0.698956780923994	0.6419196062346185
24	2513.685650000116	10646.829801052343	0.6222880742721186	0.6466531413771807	0.5652759084791387	0.5338983050847458	0.6968162083936325	0.6217798594847775	0.6464812942606634	0.6529593057017932	0.5908137094893915	0.5780109489051095	0.6907600596125186	0.6400738310090238
24	2510.1735322999302	10646.829801052343	0.6222880742721186	0.6466531413771807	0.5652759084791387	0.5338983050847458	0.6968162083936325	0.6217798594847775	0.6464812942606634	0.6529593057017932	0.5908137094893915	0.5780109489051095	0.6907600596125186	0.6400738310090238
25	2630.821687000105	10640.261640700744	0.6210656381073855	0.6450960001729156	0.5657657657657658	0.5322033898305085	0.7018813314037626	0.6237314597970336	0.6464163650233337	0.6522732287387925	0.5890346766635426	0.5734489051094891	0.6948584202682563	0.640278917145201
25	2629.557164900005	10640.261640700744	0.6210656381073855	0.6450960001729156	0.5657657657657658	0.5322033898305085	0.7018813314037626	0.6237314597970336	0.6464163650233337	0.6522732287387925	0.5890346766635426	0.5734489051094891	0.6948584202682563	0.640278917145201
26	2750.0668437001295	10625.54784772778	0.622129252618411	0.64675692088905	0.5785407725321888	0.5711864406779661	0.6555716353111433	0.6167056986729118	0.6466352887345393	0.6524203865384481	0.588524224157178	0.6012773722627737	0.6389716840536512	0.6220262510254306
26	2744.44999559992	10625.54784772778	0.622129252618411	0.64675692088905	0.5785407725321888	0.5711864406779661	0.6555716353111433	0.6167056986729118	0.6466352887345393	0.6524203865384481	0.588524224157178	0.6012773722627737	0.6389716840536512	0.6220262510254306
27	2860.705026499927	10617.384183136164	0.6208442689298241	0.6457068238661288	0.5729303547963206	0.5542372881355933	0.6751085383502171	0.6194379391100703	0.645704353046439	0.6518315926659715	0.5886379192334018	0.5885036496350365	0.6643070044709389	0.6302296964725185
27	2854.9866380998865	10617.384183136164	0.6208442689298241	0.6457068238661288	0.5729303547963206	0.5542372881355933	0.6751085383502171	0.6194379391100703	0.645704353046439	0.6518315926659715	0.5886379192334018	0.5885036496350365	0.6643070044709389	0.6302296964725185
28	2975.50270000007	10610.958673031535	0.6200845004783047	0.6451310871773153	0.565059144676979	0.5262711864406779	0.7127351664254703	0.6268540202966433	0.6457237298345426	0.6517029439609631	0.5888493475682087	0.5661496350364964	0.7086438152011922	0.644585726004922
28	2969.2984350998886	10610.958673031535	0.6200845004783047	0.6451310871773153	0.565059144676979	0.5262711864406779	0.7127351664254703	0.6268540202966433	0.6457237298345426	0.6517029439609631	0.5888493475682087	0.5661496350364964	0.7086438152011922	0.644585726004922
29	3084.8978079000954	10592.0505091683	0.6207939856263338	0.645255812637258	0.5749261291684254	0.5771186440677966	0.6324167872648335	0.6069476971116315	0.645949792362418	0.6512799134948671	0.5894505494505494	0.6117700729927007	0.6210879284649776	0.6168990976210008
29	3078.9170196000487	10592.0505091683	0.6207939856263338	0.645255812637258	0.5749261291684254	0.5771186440677966	0.6324167872648335	0.6069476971116315	0.645949792362418	0.6512799134948671	0.5894505494505494	0.6117700729927007	0.6210879284649776	0.6168990976210008
30	3197.0430622000713	10533.724427142646	0.6215132821506536	0.6465128952373541	0.5727944372012168	0.5584745762711865	0.6657018813314037	0.6163153786104606	0.6457633332698772	0.6526101945387836	0.5894355021537067	0.593065693430657	0.6576005961251863	0.6285890073831009
30	3192.051265100017	10533.724427142646	0.6215132821506536	0.6465128952373541	0.5727944372012168	0.5584745762711865	0.6657018813314037	0.6163153786104606	0.6457633332698772	0.6526101945387836	0.5894355021537067	0.593065693430657	0.6576005961251863	0.6285890073831009
31	3307.0534870000556	10512.070222066017	0.6214194608648728	0.6461592193699145	0.5749892565535024	0.5669491525423729	0.6541244573082489	0.6139734582357533	0.6458666761397631	0.653134823783646	0.5858676207513417	0.5976277372262774	0.6385991058122206	0.6201804757998359
31	3301.7375380999874	10512.070222066017	0.6214194608648728	0.6461592193699145	0.5749892565535024	0.5669491525423729	0.6541244573082489	0.6139734582357533	0.6458666761397631	0.653134823783646	0.5858676207513417	0.5976277372262774	0.6385991058122206	0.6201804757998359
