Epoch	Time(sec)	Loss_train	val_AUROC	val_AUPRC	val_F1	val_Sensitivity	val_Specificity	val_Accuracy	test_AUROC	test_AUPRC	test_F1	test_Sensitivity	test_Specificity	test_Accuracy
1	108.92549140006304	13090.131420301273	0.6185609777036474	0.625821851906702	0.482646420824295	0.3771186440677966	0.841534008683068	0.6276346604215457	0.6493770192652866	0.6285566227406323	0.5021037868162693	0.4083029197080292	0.8219076005961252	0.6359721082854799
1	110.2542787999846	13077.353084096685	0.6157996884888027	0.6239681020855478	0.4776931447225245	0.37203389830508476	0.841534008683068	0.6252927400468384	0.6481742986282594	0.6294126800349293	0.4991558806978053	0.40465328467153283	0.8230253353204173	0.6349466776045939
2	219.44008950004354	12128.024999565445	0.6226023449189335	0.6381850067351736	0.5434255215914604	0.4745762711864407	0.7677279305354558	0.6327088212334114	0.6593981331654465	0.6475257335198943	0.5630676084762866	0.5091240875912408	0.7555886736214605	0.6447908121410992
2	220.4813502000179	12137.629808188416	0.6191073487208418	0.6340656895306847	0.532608695652174	0.45677966101694917	0.7793053545586107	0.6307572209211554	0.6572003974621168	0.6450681989633242	0.5543032786885246	0.4936131386861314	0.7652757078986587	0.6431501230516817
3	330.2881271999795	11781.253282693215	0.621936704358704	0.6396049500096037	0.5386904761904762	0.46016949152542375	0.7879884225759769	0.6370023419203747	0.6573430888095989	0.650172805538797	0.5621316935690495	0.5004562043795621	0.7712369597615499	0.6495077932731748
3	327.1016182999592	11779.053775059525	0.6188596114694989	0.6388914536962029	0.5486641221374046	0.4872881355932203	0.7532561505065123	0.6307572209211554	0.6558124925212396	0.6492786011870165	0.5687484571710689	0.5255474452554745	0.7365871833084948	0.6417145200984413
4	434.74173639994115	11572.044981969753	0.6220188746351395	0.6406248422779621	0.5473484848484849	0.48983050847457626	0.743849493487699	0.6268540202966433	0.6581269138827548	0.6517130559677728	0.5731827111984283	0.5323905109489051	0.7343517138599106	0.6435602953240361
4	435.724827399943	11595.86528558901	0.6184389487110304	0.6375209789819473	0.5589318600368324	0.514406779661017	0.7214182344428365	0.6260733801717409	0.6566801986902651	0.650169946748979	0.5793594306049822	0.5570255474452555	0.7011922503725783	0.6363822805578343
5	544.649946999969	11470.477915460477	0.6259109249674998	0.644654119098831	0.5776824034334764	0.5703389830508474	0.6548480463096961	0.6159250585480094	0.6538881564991788	0.6476125170583821	0.5878423513694054	0.6021897810218978	0.6352459016393442	0.6203855619360131
5	549.0466314000078	11496.630645963829	0.6244913414604234	0.6433285244534541	0.5701943844492441	0.559322033898305	0.6562952243125905	0.6116315378610461	0.6529872208382739	0.6472740812845201	0.5874720357941835	0.5989963503649635	0.6404619970193741	0.6218211648892535
6	686.6946094001178	11408.83072211768	0.6264907159851848	0.6465342438814364	0.5753064798598949	0.5567796610169492	0.6765557163531114	0.6213895394223263	0.6585473391930553	0.6550039091312858	0.5910434189588543	0.593065693430657	0.6620715350223547	0.6310500410172273
6	692.1717133999337	11412.330283239658	0.6249469572469278	0.6458731686786263	0.5746402877697842	0.5415254237288135	0.7069464544138929	0.6307572209211554	0.657052097044394	0.6534278964995777	0.5898446556920937	0.5802919708029197	0.6836810730253353	0.6372026251025431
7	833.2135195001028	11342.609331659507	0.6248224754102382	0.6450551038505519	0.5780296425457716	0.561864406779661	0.6736613603473227	0.6221701795472288	0.6561953540581114	0.6502412883420221	0.5888509670079636	0.5903284671532847	0.6613263785394933	0.6294093519278097
7	838.1666115999687	11355.465981533518	0.625977764968481	0.6457257347365517	0.5691202872531418	0.5372881355932203	0.7004341534008683	0.6252927400468384	0.6546831147269029	0.6493388705892357	0.592747559274756	0.5816605839416058	0.6888971684053651	0.6406890894175554
8	988.2071927001234	11315.12015083991	0.625143184772744	0.6432385160895795	0.5685830692621096	0.5322033898305085	0.7098408104196816	0.6280249804839969	0.6575847887454176	0.6534741481362911	0.588957055214724	0.5693430656934306	0.702682563338301	0.6427399507793273
8	996.3035776999313	11318.49527404178	0.6260139444185533	0.6448613728672926	0.5685465382851903	0.5254237288135594	0.7243125904486252	0.6327088212334114	0.6572679612627411	0.6539069107786609	0.5894134477825465	0.5638686131386861	0.7146050670640834	0.6468416735028713
9	1144.208974600071	11268.48918886506	0.6217788025215237	0.6438582539756414	0.5624129930394431	0.5135593220338983	0.7329956584659914	0.631928181108509	0.654318610147182	0.651736708405722	0.5827076774037298	0.5488138686131386	0.7265275707898659	0.646636587366694
9	1150.6180181999225	11251.677534996765	0.6258109715715372	0.6458014968945011	0.5623836126629422	0.511864406779661	0.7366136034732272	0.6330991412958626	0.6543282985412338	0.6541696172343847	0.5816153286441911	0.5469890510948905	0.7272727272727273	0.6462264150943396
10	1294.8687209999189	11112.516905152472	0.6260786381809709	0.6484855494431079	0.5721949038891372	0.5423728813559322	0.6982633863965267	0.6264637002341921	0.6572880179381466	0.653425158485183	0.5926269418038488	0.583029197080292	0.6859165424739195	0.6396636587366694
10	1299.12170769996	11103.578630934935	0.6260623880889892	0.6472210288236875	0.5678119349005425	0.5322033898305085	0.7076700434153401	0.6268540202966433	0.6572141651799798	0.6546349931366675	0.5897196261682243	0.5757299270072993	0.6922503725782414	0.6398687448728466
11	1434.2239023000002	11074.33214346692	0.6271217101228874	0.6504304950777156	0.5747025121198766	0.5525423728813559	0.6837916063675832	0.6233411397345824	0.656926657837197	0.6537387591234424	0.5967963386727689	0.5948905109489051	0.6743666169895678	0.6386382280557834
11	1428.2684073001146	11068.972657514503	0.6268675341558537	0.6484007190580432	0.5687666370896185	0.5432203389830509	0.6866859623733719	0.6206088992974239	0.6567141930553592	0.6547132398423657	0.5930339138405133	0.5903284671532847	0.672876304023845	0.6357670221493027
12	1539.3931460999884	11052.776172530721	0.6258811842331182	0.6489588717241571	0.5716845878136201	0.5406779661016949	0.7004341534008683	0.6268540202966433	0.656312549631773	0.6533805718251955	0.5922987164527421	0.5789233576642335	0.6929955290611028	0.6417145200984413
12	1528.0179206000175	11051.274832022376	0.6269705536069072	0.6495058775126098	0.5687074829931973	0.5313559322033898	0.7120115774240231	0.6288056206088993	0.6562367421976133	0.6548429156343208	0.5890346766635426	0.5734489051094891	0.6948584202682563	0.640278917145201
